"kind","route","state","gallery","position","original","reviewId","visualView","declaredView","visualBasis","sha256"
"page","/service-areas/minnesota/southern-minnesota/","","2","3","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png","12.04","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","dff88e39d64f5bc3f9bf9560c905bf0ced088cc41ba3cab3a596d40a8e4c56ba"
"page","/service-areas/minnesota/southern-minnesota/","","2","4","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png","12.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","98a5ea41d685c77ba53495b3c92cd094c006dc48de4b3f0b9d11be1e1e784b2b"
"page","/service-areas/minnesota/southern-minnesota/","","2","5","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png","12.03","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","40d9bf96b7be94de0552f1b44baa627a8bb59f0eff6c2c7805d175c877a1fcfd"
"page","/service-areas/minnesota/southern-minnesota/","","3","1","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png","21.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","dabab6914d03a327f753ae7074f3355b156e5325cbff71fa3dca2823299cdd46"
"page","/service-areas/minnesota/southern-minnesota/","","3","2","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png","21.02","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","c8e61016692cc24ed87e1535eb1d0bdab31df836eed8301a227f2805021d8ab8"
"page","/service-areas/minnesota/southern-minnesota/","","3","3","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png","21.04","exterior","exterior","Despite the interior filename, the full photo shows an external sink bank, trailer rear lights, stabilizers and warehouse floor.","13d11fc194e658fa5c5be33c3852191cec58b21c55db2108cd78c9949335c703"
"page","/service-areas/minnesota/southern-minnesota/","","3","4","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png","21.05","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","7891e17e60628430980fd835fc4690a6d189017a7d86e7aad7840960bc1ad55a"
"page","/service-areas/minnesota/southern-minnesota/","","3","5","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png","21.07","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","ea9f8d1cea1ede56e56f5ac0e706547f4decfd5b5a75076ea08db176377910da"
"page","/service-areas/minnesota/southern-minnesota/","","3","6","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","21.08","exterior","exterior","Externally accessed sink and mirror bank; trailer tail lights and warehouse floor are visible.","45b677c4b981464953cc49dbbfcec39c5ad82a23b6094f2b547fb4b3889da98e"
"page","/service-areas/minnesota/southern-minnesota/cities/","","1","1","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png","12.05","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","d845978efea5edbfc3d78e4b0e9c1cf0069fb4454fb26a6d7e39bddd118dd57c"
"page","/service-areas/minnesota/southern-minnesota/cities/","","1","2","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png","12.02","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","39709c2b240b98d0ebca67ac208726f2bc05acdb9957a523305dfc959ef75141"
"page","/service-areas/minnesota/southern-minnesota/cities/","","1","3","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png","12.04","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","dff88e39d64f5bc3f9bf9560c905bf0ced088cc41ba3cab3a596d40a8e4c56ba"
"page","/service-areas/minnesota/southern-minnesota/cities/","","1","4","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png","12.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","98a5ea41d685c77ba53495b3c92cd094c006dc48de4b3f0b9d11be1e1e784b2b"
"page","/service-areas/minnesota/southern-minnesota/cities/","","1","5","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png","12.03","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","40d9bf96b7be94de0552f1b44baa627a8bb59f0eff6c2c7805d175c877a1fcfd"
"page","/service-areas/minnesota/southern-minnesota/cities/","","2","1","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png","21.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","dabab6914d03a327f753ae7074f3355b156e5325cbff71fa3dca2823299cdd46"
"page","/service-areas/minnesota/southern-minnesota/cities/","","2","2","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png","21.02","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","c8e61016692cc24ed87e1535eb1d0bdab31df836eed8301a227f2805021d8ab8"
"page","/service-areas/minnesota/southern-minnesota/cities/","","2","3","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png","21.04","exterior","exterior","Despite the interior filename, the full photo shows an external sink bank, trailer rear lights, stabilizers and warehouse floor.","13d11fc194e658fa5c5be33c3852191cec58b21c55db2108cd78c9949335c703"
"page","/service-areas/minnesota/southern-minnesota/cities/","","2","4","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png","21.05","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","7891e17e60628430980fd835fc4690a6d189017a7d86e7aad7840960bc1ad55a"
"page","/service-areas/minnesota/southern-minnesota/cities/","","2","5","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png","21.07","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","ea9f8d1cea1ede56e56f5ac0e706547f4decfd5b5a75076ea08db176377910da"
"page","/service-areas/minnesota/southern-minnesota/cities/","","2","6","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","21.08","exterior","exterior","Externally accessed sink and mirror bank; trailer tail lights and warehouse floor are visible.","45b677c4b981464953cc49dbbfcec39c5ad82a23b6094f2b547fb4b3889da98e"
"page","/service-areas/minnesota/southern-minnesota/cities/","","3","1","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-bunk-bed-interior.png","24.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","30ed74f6a1ad4d9343eb450ccd325c2a586d9968d356f6163badc99b981e3052"
"page","/service-areas/minnesota/southern-minnesota/cities/","","3","2","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-sleeping-room.png","24.08","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","fe6c68b1dc9123c64e49302d9f1481119b9209b3a9a4e7d3af0c2c5990221b7e"
"page","/service-areas/minnesota/twin-cities/","","1","1","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-bunk-bed-interior.png","24.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","30ed74f6a1ad4d9343eb450ccd325c2a586d9968d356f6163badc99b981e3052"
"page","/service-areas/minnesota/twin-cities/","","1","2","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-sleeping-room.png","24.08","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","fe6c68b1dc9123c64e49302d9f1481119b9209b3a9a4e7d3af0c2c5990221b7e"
"page","/service-areas/minnesota/twin-cities/cities/","","1","1","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png","12.05","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","d845978efea5edbfc3d78e4b0e9c1cf0069fb4454fb26a6d7e39bddd118dd57c"
"page","/service-areas/minnesota/twin-cities/cities/","","1","2","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png","12.02","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","39709c2b240b98d0ebca67ac208726f2bc05acdb9957a523305dfc959ef75141"
"page","/service-areas/minnesota/twin-cities/cities/","","1","3","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png","12.04","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","dff88e39d64f5bc3f9bf9560c905bf0ced088cc41ba3cab3a596d40a8e4c56ba"
"page","/service-areas/minnesota/twin-cities/cities/","","1","4","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png","12.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","98a5ea41d685c77ba53495b3c92cd094c006dc48de4b3f0b9d11be1e1e784b2b"
"page","/service-areas/minnesota/twin-cities/cities/","","1","5","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png","12.03","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","40d9bf96b7be94de0552f1b44baa627a8bb59f0eff6c2c7805d175c877a1fcfd"
"page","/service-areas/minnesota/twin-cities/cities/","","2","1","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png","21.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","dabab6914d03a327f753ae7074f3355b156e5325cbff71fa3dca2823299cdd46"
"page","/service-areas/minnesota/twin-cities/cities/","","2","2","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png","21.02","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","c8e61016692cc24ed87e1535eb1d0bdab31df836eed8301a227f2805021d8ab8"
"page","/service-areas/minnesota/twin-cities/cities/","","2","3","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png","21.04","exterior","exterior","Despite the interior filename, the full photo shows an external sink bank, trailer rear lights, stabilizers and warehouse floor.","13d11fc194e658fa5c5be33c3852191cec58b21c55db2108cd78c9949335c703"
"page","/service-areas/minnesota/twin-cities/cities/","","2","4","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png","21.05","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","7891e17e60628430980fd835fc4690a6d189017a7d86e7aad7840960bc1ad55a"
"page","/service-areas/minnesota/twin-cities/cities/","","2","5","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png","21.07","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","ea9f8d1cea1ede56e56f5ac0e706547f4decfd5b5a75076ea08db176377910da"
"page","/service-areas/minnesota/twin-cities/cities/","","2","6","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","21.08","exterior","exterior","Externally accessed sink and mirror bank; trailer tail lights and warehouse floor are visible.","45b677c4b981464953cc49dbbfcec39c5ad82a23b6094f2b547fb4b3889da98e"
"page","/service-areas/minnesota/twin-cities/cities/","","3","1","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-bunk-bed-interior.png","24.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","30ed74f6a1ad4d9343eb450ccd325c2a586d9968d356f6163badc99b981e3052"
"page","/service-areas/minnesota/twin-cities/cities/","","3","2","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-sleeping-room.png","24.08","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","fe6c68b1dc9123c64e49302d9f1481119b9209b3a9a4e7d3af0c2c5990221b7e"
"page","/service-areas/mississippi/","","1","1","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-bunk-bed-interior.png","24.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","30ed74f6a1ad4d9343eb450ccd325c2a586d9968d356f6163badc99b981e3052"
"page","/service-areas/mississippi/","","1","2","/media/equipment-drive/sleeper-and-accommodation/sleeper-trailer-2-stalls/sleeper-trailer-2-stall-sleeping-room.png","24.08","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","fe6c68b1dc9123c64e49302d9f1481119b9209b3a9a4e7d3af0c2c5990221b7e"
"page","/service-areas/mississippi/central-mississippi/","","1","1","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png","21.01","interior","interior","Visually inspected full assigned photo in the numbered contact sheet.","dabab6914d03a327f753ae7074f3355b156e5325cbff71fa3dca2823299cdd46"
"page","/service-areas/mississippi/central-mississippi/","","1","2","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png","21.02","exterior","exterior","Visually inspected full assigned photo in the numbered contact sheet.","c8e61016692cc24ed87e1535eb1d0bdab31df836eed8301a227f2805021d8ab8"
"page","/service-areas/mississippi/central-mississippi/","","1","3","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png","21.04","exterior","exterior","Despite the interior filename, the full photo shows an external sink bank, trailer rear lights, stabilizers and warehouse floor.","13d11fc194e658fa5c5be33c3852191cec58b21c55db2108cd78c9949335c703"
